발생년,발생년월일,주야,요일,사망자수,사상자수,중상자수,경상자수,부상신고자,발생지시도,발생지시군,사고유형_,사고유형__1,사고유형,법규위반,도로형태_,도로형태,가해자_당,피해자_당,발생위치X_,발생위치Y_,경도,위도,field_1,관리기관명,소재지도로,소재지지번,설치목적구,카메라대수,카메라화소,촬영방면정,보관일수,설치년월,관리기관전,위도_2,경도_2,데이터기준,제공기관코,제공기관명,시설종류,대상시설명,소재지도_1,소재지지_1,위도_2_2,경도_2_2,관리기관_1,관할경찰서,CCTV설치여,CCTV설치대,보호구역도,데이터기_1,제공기관_1,제공기관_2,옐로카펫_,보호구역_,옐로카펫_설치유무,평균기온(℃),최저기온(℃),최고기온(℃),강수량(mm)
2018,20180204,야,일,1,1,0,0,0,서울,중구,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,기타,957086.0,1951854.0,127.0140727,37.56504886,19299,서울특별시 중구청,서울특별시 중구 퇴계로73가길 26 (신당동),서울특별시 중구 신당동 251-91,쓰레기단속,1,200.0,고정형,30.0,201709,02-3396-4744,37.566073,127.013438,2019/11/21,3010000,서울특별시 중구,초등학교,광희초등학교,서울특별시 중구 다산로 269,서울특별시 중구 신당동 254,37.56729901,127.0156883,서울특별시 중구,서울중부경찰서,Y,2.0,15,2020/07/14,3010000,서울특별시 중구,2015-09-14,97,1,-9.5,-12.8,-5.2,
2018,20181208,주,토,1,2,1,0,0,서울,광진구,차대차,정면충돌,정면충돌,중앙선 침범,단일로,교량위,승용차,승용차,961134.0,1948530.0,127.0600841,37.53526833,28832,서울특별시 성동구청,서울특별시 성동구 둘레길149-1,서울특별시 성동구 둘레길149-1,쓰레기단속,2,200.0,하단부,30.0,201807,02-2286-5879,37.535507,127.059914,2020/06/08,3030000,서울특별시 성동구,유치원,성수아름유치원,서울특별시 광진구 뚝섬로 476-15 (자양동),서울특별시 광진구 자양4동 52-1,37.536405,127.06019,서울특별시청,광진경찰서,Y,2.0,,2019/02/20,3040000,서울특별시 광진구,0,98,0,-8.3,-11.4,-4.4,
2018,20180318,주,일,1,1,0,0,0,서울,성동구,차량단독,기타,기타,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,958684.0,1951628.0,127.0321794,37.56308495,28834,서울특별시 성동구청,서울특별시 성동구 무학봉길 86,서울특별시 성동구 무학봉길 86,쓰레기단속,1,200.0,하단부,30.0,201807,02-2286-5879,37.56171,127.031631,2020/06/08,3030000,서울특별시 성동구,어린이집,구립왕십리하나어린이집,서울특별시 성동구 무학봉16길 9-3,서울특별시 성동구 하왕십리동 976-13,37.560837,127.0320321,서울특별시 성동구,성동경찰서,Y,1.0,7,2020/06/17,3030000,서울특별시 성동구,0,10,0,8.2,5.4,12.5,0.5
2018,20180512,야,토,1,1,0,0,0,서울,중랑구,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로내,승합차,보행자,963432.0,1955320.9999999998,127.0857552,37.59657188,18086,서울특별시 중랑구청,서울특별시 중랑구 상봉1동 308,서울특별시 중랑구 상봉1동 308,생활방범,5,200.0,0,30.0,201302,02-2094-0284,37.59868138,127.0850845,2020/05/06,3060000,서울특별시 중랑구,초등학교,서울상봉초등학교,서울특별시 중랑구 동일로 126가길 11,서울특별시 중랑구 상봉1동 312-1,37.59798021,127.08317090000001,서울특별시 중랑구청,중랑경찰서,Y,,,2020/03/04,3060000,서울특별시 중랑구,0,96,0,14.2,11.8,16.1,32.0
2018,20180225,야,일,1,1,0,0,0,서울,중랑구,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,964483.0,1954700.9999999998,127.0976908,37.59102482,18137,서울특별시 중랑구청,서울특별시 중랑구 용마산로96길 21-26,서울특별시 중랑구 망우3동 437-11,생활방범,4,130.0,0,30.0,201011,02-2094-0284,37.5913478,127.0993414,2020/05/06,3060000,서울특별시 중랑구,초등학교,서울면일초등학교,서울특별시 중랑구 용마산로100길 13,서울특별시 중랑구 망우3동 440,37.59204241,127.0997953,서울특별시 중랑구청,중랑경찰서,Y,,,2020/03/04,3060000,서울특별시 중랑구,0,96,0,1.9,-1.6,7.9,
2018,20180422,야,일,1,1,0,0,0,서울,강동구,차대사람,횡단중,횡단중,보행자 보호의무 위반,단일로,기타단일로,승용차,보행자,967531.0,1948079.0000000002,127.1325088,37.5314508,33660,서울특별시 강동구청,서울특별시 강동구 천호대로170길 95(성내동),서울특별시 강동구 성내동 408,생활방범,3,200.0,360도전방면,30.0,201512,02-3425-7090,37.5313797,127.1315155,2020/05/20,3240000,서울특별시 강동구,유치원,송원유치원,서울특별시 강동구 성안로 64,서울특별시 강동구 성내2동 420-3,37.5291432,127.1317102,서울특별시 강동구청,강동경찰서,Y,2.0,15,2019/12/06,3240000,서울특별시 강동구,0,9,0,15.5,10.7,21.0,15.5
2018,20180614,야,목,1,1,0,0,0,서울,양천구,차대차,기타,기타,안전운전 의무 불이행,단일로,지하차도(도로)내,이륜차,승용차,941835.0,1946024.0,126.8418524,37.51166595,13168,서울특별시 양천구청,서울특별시 양천구 남부순환로 604-6,서울특별시 양천구 신월동 1015-13,생활방범,3,200.0,360도 전방,30.0,200912,02-2620-4793,37.514347,126.839945,2019/11/20,3140000,서울특별시 양천구,유치원,계상유치원,서울특별시 양천구 남부순환로86길 22,서울특별시 양천구 신정3동 1286-1,37.512508,126.839855,서울특별시 양천구청,양천경찰서,Y,0.0,7,2020/06/01,3140000,서울특별시 양천구,0,10,0,21.6,18.8,25.1,29.0
2018,20180311,야,일,1,1,0,0,0,서울,노원구,차대사람,기타,기타,안전운전 의무 불이행,기타,기타,승용차,보행자,960631.0,1964719.0000000002,127.0535196,37.68116212,15033,서울특별시 노원구청,서울특별시 노원구 동일로245길,서울특별시 노원구 상계1동 1252-1,생활방범,1,200.0,고정,30.0,201612,02-2116-4917,37.68133755,127.0523758,2019/04/08,3100000,서울특별시 노원구,어린이집,북부어린이집,서울특별시 노원구 동일로245길 56,서울특별시 노원구 상계1동 1257,37.67970639,127.052415,노원구청,노원경찰서,Y,1.0,6~6.9,2020/07/14,3100000,서울특별시 노원구,0,8,0,6.4,2.7,12.2,
2018,20180603,주,일,1,1,0,0,0,서울,종로구,차대차,측면충돌,측면충돌,신호위반,교차로,교차로내,화물차,승용차,952290.0,1955864.0,126.9595071,37.60095554,29872,서울특별시 종로구청,서울특별시 종로구 자하문로 303,"서울특별시 종로구 홍지동 126-1, 주유소 뒷골목",생활방범,2,200.0,360도전방면,30.0,201312,02-2148-4301,37.5991115,126.9591542,2019/09/18,3000000,서울특별시 종로구,어린이집,엔젤키즈어린이집,서울특별시 종로구 자하문로43길 4-13,서울특별시 종로구 부암동 384-7,37.5985179,126.960504,종로구청,종로경찰서,Y,1.0,30,2019/01/14,3000000,서울특별시 종로구,0,16,0,24.0,16.9,30.8,
2018,20180801,야,수,1,2,0,1,0,서울,성북구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,956650.0,1954575.0000000002,127.0089748,37.5895534,22022,서울특별시 성북구청,서울특별시 성북구 동소문로6길 12,서울특별시 성북구 동소문동2가 61,생활방범,3,130.0,360,30.0,201112,02-2241-4562,37.58866572,127.008289,2020/03/31,3070000,서울특별시 성북구,유치원,새삼선유치원,서울특별시 성북구 성북로4길 21,서울특별시 성북구 동소문동1가 140-75,37.59028966,127.0062093,서울특별시 성북구청,서울특별시 성북경찰서,Y,1.0,14,2020/02/28,3070000,서울특별시 성북구,0,95,0,33.6,27.8,39.6,
2018,20181129,주,목,1,4,1,2,0,서울,중랑구,차대차,정면충돌,정면충돌,중앙선 침범,불명,불명,승용차,승용차,963306.0,1955940.9999999998,127.0842968,37.60215509,18018,서울특별시 중랑구청,서울특별시 중랑구 봉화산로 101-1,서울특별시 중랑구 중화1동 11-37,생활방범,3,200.0,0,30.0,201912,02-2094-0284,37.60257198,127.0855754,2020/05/06,3060000,서울특별시 중랑구,초등학교,서울중흥초등학교,서울특별시 중랑구 봉화산로 82,서울특별시 중랑구 중화1동 119,37.601635,127.0841443,서울특별시 중랑구청,중랑경찰서,Y,,,2020/03/04,3060000,서울특별시 중랑구,0,0,0,3.5,0.6,6.7,0.0
2018,20181009,야,화,1,1,0,0,0,서울,양천구,차량단독,전도,전도,안전운전 의무 불이행,단일로,교량위,이륜차,없음,941233.0,1947550.0,126.83491900000001,37.52538168,13179,서울특별시 양천구청,서울특별시 양천구 곰달래로10길 9,서울특별시 양천구 신월동 229-3,생활방범,5,200.0,360도 전방,30.0,200812,02-2620-4793,37.529113,126.83673300000002,2019/11/20,3140000,서울특별시 양천구,어린이집,곰달래어린이집,서울특별시 양천구 남부순환로65길 2,서울특별시 양천구 신월1동 217-1,37.5277047,126.834015,서울특별시 양천구청,양천경찰서,Y,2.0,6,2020/06/01,3140000,서울특별시 양천구,0,8,0,15.3,10.7,19.8,0.0
2018,20180625,주,월,1,1,0,0,0,서울,노원구,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,962805.0,1961948.9999999998,127.0783154,37.65628642,14554,서울특별시 노원구청,서울특별시 노원구 중계로8길 20 자연마당 생태학습관1,서울특별시 노원구 중계동 산40-1 ( 자연마당 생태학습관1),시설물관리,1,200.0,회전,30.0,201509,02-2116-3952,37.65632989,127.0800616,2019/04/08,3100000,서울특별시 노원구,유치원,사랑샘유치원,서울특별시 노원구 한글비석로 325,서울특별시 노원구 중계4동 358-6,37.656408,127.0777193,노원구청,노원경찰서,Y,1.0,20~23,2020/07/14,3100000,서울특별시 노원구,0,12,0,27.1,21.3,32.9,
2018,20180601,야,금,1,2,0,1,0,서울,노원구,차량단독,공작물충돌,공작물충돌,과속,단일로,기타단일로,이륜차,없음,962616.0,1962794.0,127.07612940000001,37.66389487,15235,서울특별시 노원구청,서울특별시 노원구 덕릉로94가길 54 불암공원1,"서울특별시 노원구 상계3,4동 1275-4 불암어린이공원1",시설물관리,1,130.0,회전,30.0,201201,02-2116-3952,37.66420617,127.0787305,2019/04/08,3100000,서울특별시 노원구,유치원,무지개유치원,서울특별시 노원구 덕릉로94가길 54,서울특별시 노원구 상계3동 1275-3,37.664554,127.07871609999998,노원구청,노원경찰서,Y,1.0,5.6~11.5,2020/07/14,3100000,서울특별시 노원구,0,8,0,23.8,17.5,30.2,
2018,20180115,야,월,1,1,0,0,0,서울,성동구,차대사람,횡단중,횡단중,안전운전 의무 불이행,기타,기타,승용차,보행자,958632.0,1951659.0000000002,127.0315889,37.56336202,28834,서울특별시 성동구청,서울특별시 성동구 무학봉길 86,서울특별시 성동구 무학봉길 86,쓰레기단속,1,200.0,하단부,30.0,201807,02-2286-5879,37.56171,127.031631,2020/06/08,3030000,서울특별시 성동구,어린이집,구립왕십리하나어린이집,서울특별시 성동구 무학봉16길 9-3,서울특별시 성동구 하왕십리동 976-13,37.560837,127.0320321,서울특별시 성동구,성동경찰서,Y,1.0,7,2020/06/17,3030000,서울특별시 성동구,0,10,0,4.7,1.8,7.7,0.2
2018,20180322,야,목,1,1,0,0,0,서울,중랑구,차대사람,횡단중,횡단중,보행자 보호의무 위반,단일로,기타단일로,특수차,보행자,964088.0,1956382.0,127.0931342,37.60616082,18046,서울특별시 중랑구청,서울특별시 중랑구 봉화산로 190,서울특별시 중랑구 신내2동 665,생활방범,4,200.0,0,30.0,201309,02-2094-0284,37.60595882,127.0941573,2020/05/06,3060000,서울특별시 중랑구,유치원,예원유치원,서울특별시 중랑구 신내로51,서울특별시 중랑구 신내2동 783,37.6059759,127.0947267,서울특별시 중랑구청,중랑경찰서,Y,,,2020/03/04,3060000,서울특별시 중랑구,0,97,0,4.9,0.6,11.6,
2018,20180726,야,목,1,1,0,0,0,서울,양천구,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,화물차,941251.0,1948000.9999999998,126.8350866,37.5294477,13179,서울특별시 양천구청,서울특별시 양천구 곰달래로10길 9,서울특별시 양천구 신월동 229-3,생활방범,5,200.0,360도 전방,30.0,200812,02-2620-4793,37.529113,126.83673300000002,2019/11/20,3140000,서울특별시 양천구,어린이집,곰달래어린이집,서울특별시 양천구 남부순환로65길 2,서울특별시 양천구 신월1동 217-1,37.5277047,126.834015,서울특별시 양천구청,양천경찰서,Y,2.0,6,2020/06/01,3140000,서울특별시 양천구,0,8,0,30.1,27.3,33.7,
2018,20180609,야,토,1,1,0,0,0,서울,노원구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,화물차,없음,961183.0,1959464.9999999998,127.0600591,37.63383052,14478,서울특별시 노원구청,서울특별시 노원구 초안산로2길 97,서울특별시 노원구 월계동 269-5,생활방범,1,200.0,회전,30.0,201512,02-2116-4917,37.63291754,127.057439,2019/04/08,3100000,서울특별시 노원구,유치원,연지유치원,서울특별시 노원구 월계로55길 16,서울특별시 노원구 월계동 320-9,37.63295597,127.0604882,노원구청,노원경찰서,Y,2.0,6~20,2020/07/14,3100000,서울특별시 노원구,0,98,0,23.7,18.9,30.1,0.5
2018,20180613,야,수,1,2,0,0,1,서울,노원구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,지하차도(도로)내,승용차,보행자,961985.0,1959488.0,127.0691473,37.63407136,14490,서울특별시 노원구청,서울특별시 노원구 공릉로58나길18,서울특별시 노원구 하계동 167-19,생활방범,1,200.0,회전,30.0,201512,02-2116-4917,37.63657762,127.0739002,2019/04/08,3100000,서울특별시 노원구,초등학교,연촌초교,서울특별시 노원구 공릉로58길 36,서울특별시 노원구 하계1동 152,37.634416,127.0725121,노원구청,노원경찰서,Y,3.0,7~15,2020/07/14,3100000,서울특별시 노원구,0,96,0,22.0,18.3,27.0,0.0
2018,20180227,주,화,1,1,0,0,0,서울,노원구,차대차,측면충돌,측면충돌,안전거리 미확보,단일로,지하차도(도로)내,자전거,건설기계,961887.0,1962116.9999999998,127.0678994,37.65776297,14379,서울특별시 노원구청,서울특별시 노원구 상계로23길28,서울특별시 노원구 상계동 389-447,생활방범,1,200.0,고정,30.0,201512,02-2116-4917,37.65933418,127.0681765,2019/04/08,3100000,서울특별시 노원구,초등학교,상계초교,서울특별시 노원구 상계로9길 39,서울특별시 노원구 상계2동 402-1,37.65962546,127.0664937,노원구청,노원경찰서,Y,3.0,8.5~30,2020/07/14,3100000,서울특별시 노원구,0,95,0,4.2,0.6,6.9,
2018,20180619,주,화,1,1,0,0,0,서울,성북구,차대차,측면충돌,측면충돌,안전운전 의무 불이행,교차로,교차로내,승용차,이륜차,957808.0,1953542.0,127.0221506,37.58029657,20810,서울특별시 성북구청,서울특별시 성북구 보문로9길 30,서울특별시 성북구 보문동6가 274,생활방범,3,130.0,360,30.0,201112,02-2241-4562,37.57885937,127.02143357000001,2020/03/31,3070000,서울특별시 성북구,초등학교,대광초등학교,서울특별시 성북구 안암로 5,서울특별시 성북구 보문동7가 111,37.57915122,127.0234479,서울특별시 성북구청,서울특별시 성북경찰서,Y,1.0,,2020/02/28,3070000,서울특별시 성북구,0,95,0,22.4,19.1,27.2,
2018,20180703,주,화,1,1,0,0,0,서울,금천구,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,교차로,교차로내,건설기계,보행자,946899.0,1940771.0000000002,126.8995285,37.46462504,17828,서울특별시 금천구,서울특별시 금천구 시흥대로94길 20,서울특별시 금천구 독산동 1060-31,다목적,5,200.0,360도전방면,30.0,201211,02-2627-1903,37.465061,126.89909100000001,2020/02/20,3170000,서울특별시 금천구,유치원,독산유치원,서울특별시 금천구 시흥대로 98길 45,서울특별시 금천구 독산동 1051-20,37.46434175,126.900288,서울특별시 금천구청,금천경찰서,Y,1.0,6~8,2020/02/20,3170000,서울특별시 금천구,0,95,0,27.4,22.5,32.6,0.1
2018,20180913,주,목,1,1,0,0,0,서울,성동구,차대사람,횡단중,횡단중,보행자 보호의무 위반,교차로,교차로내,화물차,보행자,960632.0,1948791.0000000002,127.05438830000001,37.53759951,28813,서울특별시 성동구청,서울특별시 성동구 둘레11길 10-19,서울특별시 성동구 성수동2가 438-1,쓰레기단속,1,200.0,하단부,30.0,201712,02-2286-5879,37.536213,127.052357,2020/06/08,3030000,서울특별시 성동구,어린이집,아이세계어린이집,서울특별시 광진구 동일로4가길 2 (자양동),서울특별시 광진구 자양4동 197-6,37.536087,127.053441,서울특별시청,광진경찰서,Y,2.0,,2019/02/20,3040000,서울특별시 광진구,0,8,0,23.5,20.3,28.3,
2018,20180122,주,월,1,1,0,0,0,서울,강동구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,966981.0,1949760.9999999998,127.1262083,37.54659183,33668,서울특별시 강동구청,서울특별시 강동구 천중로5길 17 (천호동),서울특별시 강동구 천호동 325,생활방범,3,200.0,360도전방면,30.0,201309,02-3425-7090,37.54618454,127.1243057,2020/05/20,3240000,서울특별시 강동구,어린이집,자연어린이집,서울특별시 강동구 상암로4길 98,서울특별시 강동구 천호2동 321-63,37.5465048,127.124518,서울특별시 강동구청,강동경찰서,Y,1.0,5.5,2019/12/06,3240000,서울특별시 강동구,0,10,0,0.2,-5.3,4.0,3.3
