관리기관명,소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치년월,관리기관전화번호,위도,경도,데이터기준일자,제공기관코드,제공기관명
서울특별시 마포구청,서울특별시 마포구 독막로19길 20-13,서울특별시 마포구 상수동 72-7,기타,1,130,360도전방면,30,11-Mar,02-3153-8432,37.5488,126.9254,2019-06-25,3130000,서울특별시 마포구
서울특별시 마포구청,서울특별시 마포구 와우산로3길 19,서울특별시 마포구 상수동 337-1,생활방범,2,130,360도전방면,30,11-Mar,02-3153-8432,37.5459,126.9219,2019-06-25,3130000,서울특별시 마포구
서울특별시 마포구청,서울특별시 마포구 광성로 34-14,서울특별시 마포구 신수동 89-62,생활방범,1,130,360도전방면,30,11-Mar,02-3153-8432,37.5492,126.937,2019-06-25,3130000,서울특별시 마포구
서울특별시 마포구청,서울특별시 마포구 고산2길 55,서울특별시 마포구 노고산동 12-176,생활방범,1,130,360도전방면,30,11-Mar,02-3153-8432,37.5539,126.9405,2019-06-25,3130000,서울특별시 마포구
서울특별시 마포구청,서울특별시 마포구 신촌로20길 9,서울특별시 마포구 노고산동 33-19,생활방범,1,130,360도전방면,30,11-Mar,02-3153-8432,37.5548,126.9383,2019-06-25,3130000,서울특별시 마포구
서울특별시 마포구청,서울특별시 마포구 독막로42길 9,서울특별시 마포구 염리동 173-14,어린이보호,1,130,360도전방면,30,11-Mar,02-3153-8432,37.5432,126.946,2019-06-25,3130000,서울특별시 마포구
서울특별시 마포구청,서울특별시 마포구 숭문16길 23,서울특별시 마포구 염리동 9-88,생활방범,1,130,360도전방면,30,11-Mar,02-3153-8432,37.5559,126.9478,2019-06-25,3130000,서울특별시 마포구
서울특별시 마포구청,서울특별시 마포구 도화2안길 51,서울특별시 마포구 도화동 236-33,생활방범,1,130,360도전방면,30,11-Mar,02-3153-8432,37.5377,126.9489,2019-06-25,3130000,서울특별시 마포구
서울특별시 마포구청,서울특별시 마포구 새창로6다길 19,서울특별시 마포구 도화동 2-161,생활방범,1,130,360도전방면,30,11-Mar,02-3153-8432,37.5406,126.9535,2019-06-25,3130000,서울특별시 마포구
서울특별시 마포구청,서울특별시 마포구 마포대로7길 11,서울특별시 마포구 공덕동 384-19,생활방범,1,130,360도전방면,30,11-Mar,02-3153-8432,37.5468,126.9521,2019-06-25,3130000,서울특별시 마포구
서울특별시 마포구청,서울특별시 마포구 굴레방로3길 7,서울특별시 마포구 아현동 275-5,생활방범,1,130,360도전방면,30,11-Mar,02-3153-8432,37.5545,126.9559,2019-06-25,3130000,서울특별시 마포구
서울특별시 마포구청,서울특별시 마포구 임정로19길 15,서울특별시 마포구 신공덕동 2-232,생활방범,1,130,360도전방면,30,11-Mar,02-3153-8432,37.5456,126.9576,2019-06-25,3130000,서울특별시 마포구
서울특별시 마포구청,서울특별시 마포구 만리재로20길 28,서울특별시 마포구 공덕동 6-38,생활방범,2,130,360도전방면,30,11-Mar,02-3153-8432,37.5504,126.963,2019-06-25,3130000,서울특별시 마포구
서울특별시 마포구청,서울특별시 마포구 대흥로41,서울특별시 마포구 신수동 62-18,어린이보호,2,200,360도전방면,30,10-Jun,02-3153-8432,37.5446,126.9387,2019-06-25,3130000,서울특별시 마포구
서울특별시 마포구청,서울특별시 마포구 독막로28길 53,서울특별시 마포구 신수동 426-4,생활방범,1,200,360도전방면,30,10-Jun,02-3153-8432,37.5449,126.9372,2019-06-25,3130000,서울특별시 마포구
서울특별시 마포구청,서울특별시 마포구 신수로 100,서울특별시 마포구 신수동 91-396,생활방범,1,200,360도전방면,30,10-Jun,02-3153-8432,37.55,126.9361,2019-06-25,3130000,서울특별시 마포구
서울특별시 마포구청,서울특별시 마포구 신수로6길 22-3,서울특별시 마포구 신수동 91-36,생활방범,1,200,360도전방면,30,10-Jun,02-3153-8432,37.5488,126.9355,2019-06-25,3130000,서울특별시 마포구
서울특별시 마포구청,서울특별시 마포구 신수로 62,서울특별시 마포구 신수동 346-1,생활방범,1,200,360도전방면,30,10-Jun,02-3153-8432,37.5471,126.9343,2019-06-25,3130000,서울특별시 마포구
서울특별시 마포구청,서울특별시 마포구 토정로37길 12,서울특별시 마포구 도화동 555-1,기타,1,200,360도전방면,30,10-Apr,02-3153-8432,37.5404,126.9451,2019-06-25,3130000,서울특별시 마포구
서울특별시 마포구청,서울특별시 마포구 토정로37길 12,서울특별시 마포구 도화동 555-1,기타,1,200,360도전방면,30,10-Apr,02-3153-8432,37.5404,126.9451,2019-06-25,3130000,서울특별시 마포구
서울특별시 마포구청,서울특별시 마포구 토정로37길 12,서울특별시 마포구 도화동 555-1,기타,1,200,360도전방면,30,10-Apr,02-3153-8432,37.5404,126.9451,2019-06-25,3130000,서울특별시 마포구
서울특별시 마포구청,서울특별시 마포구 독막로266,서울특별시 마포구 대흥동 660-1번지,기타,1,200,360도전방면,30,10-Apr,02-3153-8432,37.5437,126.9436,2019-06-25,3130000,서울특별시 마포구
서울특별시 마포구청,서울특별시 마포구 토정로37길 41,서울특별시 마포구 염리동 173-29,어린이보호,1,200,360도전방면,30,10-Apr,02-3153-8432,37.5427,126.9467,2019-06-25,3130000,서울특별시 마포구
서울특별시 마포구청,서울특별시 마포구 와우산로21길 19-3,서울특별시 마포구 서교동 359,기타,2,200,360도전방면,30,10-Apr,02-3153-8432,37.5522,126.923,2019-06-25,3130000,서울특별시 마포구
서울특별시 마포구청,서울특별시 마포구 홍재천변,서울특별시 마포구 성산동 347-3,기타,1,200,360도전방면,30,10-Apr,02-3153-8432,37.5634,126.9015,2019-06-25,3130000,서울특별시 마포구
서울특별시 마포구청,서울특별시 마포구 성미산로5안길 19,서울특별시 마포구 성산동 30-4,어린이보호,1,200,360도전방면,30,10-Mar,02-3153-8432,37.5609,126.9105,2019-06-25,3130000,서울특별시 마포구
서울특별시 마포구청,서울특별시 마포구 월드컵북로27길 41,서울특별시 마포구 성산동 200-263,생활방범,1,200,360도전방면,30,10-Mar,02-3153-8432,37.5662,126.9078,2019-06-25,3130000,서울특별시 마포구
서울특별시 마포구청,서울특별시 마포구 월드컵로20길 58,서울특별시 마포구 서교동 247-64,생활방범,1,200,360도전방면,30,10-Mar,02-3153-8432,37.558,126.9123,2019-06-25,3130000,서울특별시 마포구
서울특별시 마포구청,서울특별시 마포구 성미산로11길 75,서울특별시 마포구 성산동 20-2,생활방범,1,200,360도전방면,30,10-Mar,02-3153-8432,37.5639,126.9158,2019-06-25,3130000,서울특별시 마포구
서울특별시 마포구청,서울특별시 마포구 독막로6길 22,서울특별시 마포구 합정동 361-4,생활방범,1,200,360도전방면,30,10-Mar,02-3153-8432,37.5471,126.9171,2019-06-25,3130000,서울특별시 마포구
서울특별시 마포구청,서울특별시 마포구 토정로3안길 20,서울특별시 마포구 합정동 368-4,생활방범,1,200,360도전방면,30,10-Mar,02-3153-8432,37.5459,126.9152,2019-06-25,3130000,서울특별시 마포구
서울특별시 마포구청,서울특별시 마포구 방울내로9안길 29,서울특별시 마포구 망원동 467-3,어린이보호,1,200,360도전방면,30,10-Mar,02-3153-8432,37.5612,126.9016,2019-06-25,3130000,서울특별시 마포구
서울특별시 마포구청,서울특별시 마포구 월드컵로 13길 57,서울특별시 마포구 망원동 57-169,생활방범,1,200,360도전방면,30,10-Mar,02-3153-8432,37.5552,126.907,2019-06-25,3130000,서울특별시 마포구
서울특별시 마포구청,서울특별시 마포구 마포대로6길 10,서울특별시 마포구 공덕동 256-5 (공덕초등학교),어린이보호,1,130,360도전방면,30,11-Apr,02-3153-8432,37.5458,126.9548,2019-06-25,3130000,서울특별시 마포구
서울특별시 마포구청,서울특별시 마포구 마포대로12길 58,서울특별시 마포구 공덕동 249-36(공덕초등학교),어린이보호,1,130,360도전방면,30,11-Apr,02-3153-8432,37.5458,126.9548,2019-06-25,3130000,서울특별시 마포구
서울특별시 마포구청,서울특별시 마포구 만리재옛길 13,서울특별시 마포구 공덕동 256-4 (공덕초등학교),어린이보호,1,130,360도전방면,30,11-Apr,02-3153-8432,37.5458,126.9548,2019-06-25,3130000,서울특별시 마포구
서울특별시 마포구청,서울특별시 마포구 대흥로18길 11,서울특별시 마포구 대흥동 34-19 (용강초등학교),어린이보호,1,130,360도전방면,30,11-Apr,02-3153-8432,37.5491,126.944,2019-06-25,3130000,서울특별시 마포구
서울특별시 마포구청,서울특별시 마포구 월드컵로36길,서울특별시 마포구 성산동 175-3 (성원초등학교),생활방범,1,130,360도전방면,30,11-Apr,02-3153-8432,37.5675,126.9052,2019-06-25,3130000,서울특별시 마포구
서울특별시 마포구청,서울특별시 마포구 대흥로24라길 6-3,서울특별시 마포구 염리동 10-34,생활방범,1,130,360도전방면,30,11-Apr,02-3153-8432,37.5549,126.9478,2019-06-25,3130000,서울특별시 마포구
서울특별시 마포구청,서울특별시 마포구 대흥로24바길 44,서울특별시 마포구 염리동 24-49 (한서초등학교),생활방범,1,130,360도전방면,30,11-Apr,02-3153-8432,37.5536,126.9498,2019-06-25,3130000,서울특별시 마포구
서울특별시 마포구청,서울특별시 마포구 대흥로24바길 44,서울특별시 마포구 염리동 23-20 (한서초등학교),어린이보호,1,130,360도전방면,30,11-Apr,02-3153-8432,37.5536,126.9498,2019-06-25,3130000,서울특별시 마포구
서울특별시 마포구청,서울특별시 마포구 고산길 31,서울특별시 마포구 노고산동 33-25 (창천초중학교),어린이보호,1,130,360도전방면,30,11-Apr,02-3153-8432,37.554,126.9389,2019-06-25,3130000,서울특별시 마포구
서울특별시 마포구청,서울특별시 마포구 고산5길 18-20,서울특별시 마포구 노고산동 19-138 (창천초중학교),생활방범,1,130,360도전방면,30,11-Apr,02-3153-8432,37.5549,126.9403,2019-06-25,3130000,서울특별시 마포구
서울특별시 마포구청,서울특별시 마포구 백범로 1길 56,서울특별시 마포구 노고산동 40-30 (창천초중학교),어린이보호,1,130,360도전방면,30,11-Apr,02-3153-8432,37.5554,126.939,2019-06-25,3130000,서울특별시 마포구
서울특별시 마포구청,서울특별시 마포구 월드컵로29길 68,서울특별시 마포구 망원동 433-9 (동교초등학교),어린이보호,1,130,360도전방면,30,11-Apr,02-3153-8432,37.5589,126.9022,2019-06-25,3130000,서울특별시 마포구
서울특별시 마포구청,서울특별시 마포구 월드컵로25길 74,서울특별시 마포구 망원동 427-10 (동교초등학교),어린이보호,1,130,360도전방면,30,11-Apr,02-3153-8432,37.5577,126.9037,2019-06-25,3130000,서울특별시 마포구
서울특별시 마포구청,서울특별시 마포구 월드컵로25길 98,서울특별시 마포구 망원동 428-32 (동교초등학교),어린이보호,1,130,360도전방면,30,11-Apr,02-3153-8432,37.5575,126.9024,2019-06-25,3130000,서울특별시 마포구
서울특별시 마포구청,서울특별시 마포구 월드컵로31길 52,서울특별시 마포구 망원동 467-27 (망원초등학교),어린이보호,1,130,360도전방면,30,11-Apr,02-3153-8432,37.5609,126.9008,2019-06-25,3130000,서울특별시 마포구
서울특별시 마포구청,서울특별시 마포구 방울내로5길 39,서울특별시 마포구 망원동 465-32 (망원초등학교),어린이보호,1,130,360도전방면,30,11-Apr,02-3153-8432,37.5609,126.9003,2019-06-25,3130000,서울특별시 마포구
서울특별시 마포구청,서울특별시 마포구 방울내로9안길 40,서울특별시 마포구 망원동 468-28,어린이보호,1,130,360도전방면,30,11-Apr,02-3153-8432,37.5611,126.9009,2019-06-25,3130000,서울특별시 마포구
서울특별시 마포구청,서울특별시 마포구 성암로15길 35,서울특별시 마포구 상암동 1462,생활방범,1,130,360도전방면,30,11-Mar,02-3153-8432,37.5774,126.8964,2019-06-25,3130000,서울특별시 마포구
서울특별시 마포구청,서울특별시 마포구 월드컵북로44길 10,서울특별시 마포구 상암동 2-269,생활방범,1,130,360도전방면,30,11-Mar,02-3153-8432,37.5756,126.8963,2019-06-25,3130000,서울특별시 마포구
서울특별시 마포구청,서울특별시 마포구 월드컵북로44길 49,서울특별시 마포구 상암동 35-1,생활방범,2,130,360도전방면,30,11-Mar,02-3153-8432,37.5768,126.8947,2019-06-25,3130000,서울특별시 마포구
서울특별시 마포구청,서울특별시 마포구 새터산16길 14,서울특별시 마포구 성산동 200-71,어린이보호,1,130,360도전방면,30,11-Mar,02-3153-8432,37.5674,126.9082,2019-06-25,3130000,서울특별시 마포구
서울특별시 마포구청,서울특별시 마포구 성암로5길 29,서울특별시 마포구 중동 220,생활방범,1,130,360도전방면,30,11-Mar,02-3153-8432,37.5689,126.9102,2019-06-25,3130000,서울특별시 마포구
서울특별시 마포구청,서울특별시 마포구 새터산6길 2,서울특별시 마포구 성산동 200-297,생활방범,1,130,360도전방면,30,11-Mar,02-3153-8432,37.5654,126.9073,2019-06-25,3130000,서울특별시 마포구
서울특별시 마포구청,서울특별시 마포구 동교로23길 107,서울특별시 마포구 성산동 228-6,생활방범,1,130,360도전방면,30,11-Mar,02-3153-8432,37.56,126.9173,2019-06-25,3130000,서울특별시 마포구
서울특별시 마포구청,서울특별시 마포구 월드컵로31길 23,서울특별시 마포구 망원동 473-35,생활방범,1,130,360도전방면,30,11-Mar,02-3153-8432,37.5613,126.9035,2019-06-25,3130000,서울특별시 마포구
서울특별시 마포구청,서울특별시 마포구 월드컵로29길 32,서울특별시 마포구 망원동 475-7,생활방범,1,130,360도전방면,30,11-Mar,02-3153-8432,37.5597,126.9044,2019-06-25,3130000,서울특별시 마포구
서울특별시 마포구청,서울특별시 마포구 월드컵로25길 35,서울특별시 마포구 망원동 483-16,생활방범,1,130,360도전방면,30,11-Mar,02-3153-8432,37.558,126.9057,2019-06-25,3130000,서울특별시 마포구
서울특별시 마포구청,서울특별시 마포구 망원로7길 17,서울특별시 마포구 망원동 424-32,생활방범,1,130,360도전방면,30,11-Mar,02-3153-8432,37.5583,126.9053,2019-06-25,3130000,서울특별시 마포구
서울특별시 마포구청,서울특별시 마포구 포은로 88,서울특별시 마포구 망원동 400-18,생활방범,1,130,360도전방면,30,11-Mar,02-3153-8432,37.5549,126.9054,2019-06-25,3130000,서울특별시 마포구
서울특별시 마포구청,서울특별시 마포구 와우산로23길 35,서울특별시 마포구 서교동 345-27,생활방범,1,130,360도전방면,30,11-Mar,02-3153-8432,37.5544,126.9235,2019-06-25,3130000,서울특별시 마포구
서울특별시 마포구청,서울특별시 마포구 와우산로29가길 29,서울특별시 마포구 서교동 337-20,생활방범,1,130,360도전방면,30,11-Mar,02-3153-8432,37.554,126.9279,2019-06-25,3130000,서울특별시 마포구
