발생년,발생년월일시,주야,요일,사망자수,사상자수,중상자수,경상자수,부상신고자수,발생지시도,발생지시군구,사고유형_대분류,사고유형_중분류,사고유형,법규위반_대분류,법규위반,도로형태_대분류,도로형태,가해자_당사자종별_대분류,가해자_당사자종별,피해자_당사자종별_대분류,피해자_당사자종별,발생위치X_UTMK,발생위치Y_UTMK,경도,위도
2015,2015-01-11 7:30,주,일,1,1,0,0,0,대전,유성구,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승합차,소형,없음,없음,989252,1823547,127.3801243,36.40937199
2015,2015-01-11 8:55,주,일,1,1,0,0,0,경남,거창군,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,경형,없음,없음,1031832,1747346,127.8519558,35.72190111
2015,2015-01-11 9:00,주,일,2,5,0,3,0,충남,당진시,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,승합차,소형,승용차,경형,929472,1867438,126.7093849,36.80248276
2015,2015-01-11 13:30,주,일,1,1,0,0,0,경북,고령군,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,소형,없음,없음,1078770,1751886,128.3713418,35.76019383
2015,2015-01-11 17:10,주,일,1,5,3,1,0,강원,영월군,차대차,측면충돌,측면충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,승용차,중형,1085256,1910943,128.4606164,37.19338869
2015,2015-01-11 18:20,야,일,1,1,0,0,0,울산,울주군,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,대형,보행자,보행자,1152224,1718633,129.1773727,35.45186807
2015,2015-01-11 19:20,야,일,1,1,0,0,0,경기,안양시,차대사람,차도통행중,차도통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승합차,대형,보행자,보행자,951078,1932302,126.9473444,37.38852159
2015,2015-01-11 22:12,야,일,2,5,1,2,0,강원,태백시,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,승용차,중형,승용차,대형,1136587,1900793,129.0369785,37.09582738
2015,2015-01-12 2:10,야,월,1,1,0,0,0,울산,남구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승합차,대형,보행자,보행자,1160341,1730066,129.2690364,35.553631
2015,2015-01-12 6:10,주,월,1,5,0,3,1,인천,남동구,차대사람,횡단중,횡단중,운전자법규위반,신호위반,교차로,교차로부근,승용차,대형,보행자,보행자,929907,1939252,126.7075406,37.44980196
2015,2015-01-12 13:50,주,월,1,1,0,0,0,전남,여수시,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,농기계,농기계,없음,없음,1005539,1629438,127.5604507,34.65920592
2015,2015-01-12 18:22,야,월,1,1,0,0,0,전남,순천시,차대사람,기타,기타,운전자법규위반,과속,교차로,교차로부근,승용차,중형,보행자,보행자,997105,1654599,127.4683184,34.88611313
2015,2015-01-12 18:40,야,월,1,1,0,0,0,대구,중구,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,소형,없음,없음,1098178,1764548,128.5875546,35.87259001
2015,2015-01-12 19:55,야,월,1,1,0,0,0,충북,진천군,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,소형,보행자,보행자,995120,1888154,127.4451596,36.99184414
2015,2015-01-12 19:38,야,월,1,1,0,0,0,제주,서귀포시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,943557,1494870,126.8927317,33.44408644
2015,2015-01-12 21:25,야,월,1,1,0,0,0,경기,남양주시,차대차,추돌,주정차중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,경형,화물차,대형,967801,1964359,127.1348481,37.67819717
2015,2015-01-12 21:28,야,월,1,1,0,0,0,경기,안양시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,대형,보행자,보행자,948143,1935451,126.9139692,37.41674501
2015,2015-01-13 1:00,야,화,1,2,0,1,0,경북,영천시,차대차,추돌,진행중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,중형,화물차,대형,1130499,1770474,128.9464684,35.92222813
2015,2015-01-13 5:20,야,화,1,1,0,0,0,경기,평택시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승합차,소형,보행자,보행자,947870,1883887,126.9144832,36.9519486
2015,2015-01-13 8:40,주,화,1,1,0,0,0,서울,관악구,차대차,추돌,주정차중 추돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,원동기장치자전거,원동기장치자전거,승합차,대형,950797,1942793,126.9434704,37.48306565
2015,2015-01-13 8:00,주,화,1,2,1,0,0,충북,괴산군,차대차,측면충돌,측면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,승용차,중형,특수차,대형,1020845,1874141,127.7338644,36.86530601
2015,2015-01-13 9:20,주,화,1,1,0,0,0,경북,경주시,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,원동기장치자전거,원동기장치자전거,화물차,대형,1162997,1754387,129.3032502,35.77237806
2015,2015-01-13 9:40,주,화,1,9,5,3,0,울산,남구,차대차,추돌,주정차중 추돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,화물차,대형,화물차,대형,1163261,1726216,129.3004628,35.51845722
2015,2015-01-13 11:05,주,화,1,1,0,0,0,경북,고령군,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,소형,없음,없음,1070528,1753061,128.2802815,35.77141287
2015,2015-01-13 12:15,주,화,1,2,0,0,1,충북,괴산군,차대차,측면충돌,측면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,특수차,대형,화물차,소형,1020970,1858321,127.7348311,36.72269121
2015,2015-01-13 16:15,주,화,1,3,2,0,0,충북,옥천군,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,소형,없음,없음,1023560,1815187,127.7625175,36.33377525
2015,2015-01-13 17:59,주,화,1,1,0,0,0,경기,군포시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승합차,중형,보행자,보행자,950502,1930959,126.9409277,37.37638598
2015,2015-01-13 18:50,야,화,1,1,0,0,0,전남,순천시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,화물차,중형,보행자,보행자,996315.5,1669321.4,127.4596134,35.01886996
2015,2015-01-13 18:45,야,화,1,1,0,0,0,경북,경주시,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,화물차,소형,자전거,자전거,1154925,1762240,129.2155075,35.84445639
2015,2015-01-13 19:45,야,화,2,5,3,0,0,전북,순창군,차대차,측면충돌,측면충돌,운전자법규위반,신호위반,교차로,교차로내,승용차,경형,화물차,소형,968136,1708500,127.1492191,35.37164687
2015,2015-01-13 23:30,야,화,1,1,0,0,0,경기,양주시,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,없음,없음,962624,1977860,127.0754455,37.79968602
2015,2015-01-13 23:20,야,화,1,1,0,0,0,전남,해남군,차대차,추돌,주정차중 추돌,운전자법규위반,안전운전 의무 불이행,기타/불명,기타/불명,이륜차,소형,화물차,대형,908170,1625903,126.4982505,34.62322888
2015,2015-01-14 1:45,야,수,1,1,0,0,0,전남,여수시,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,승용차,중형,승용차,경형,1013459,1642151,127.6470895,34.77377614
2015,2015-01-14 1:00,야,수,1,2,1,0,0,전남,장흥군,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,중형,없음,없음,952317,1616335,126.9803502,34.53995195
2015,2015-01-14 3:13,야,수,1,1,0,0,0,전남,여수시,차대사람,차도통행중,차도통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,1014923,1643441.4,127.663112,34.78539224
2015,2015-01-14 4:35,야,수,1,1,0,0,0,서울,강동구,차대차,측면충돌,측면충돌,운전자법규위반,차로위반(진로변경 위반),교차로,교차로부근,원동기장치자전거,원동기장치자전거,화물차,중형,967180,1947241,127.1285737,37.52388511
2015,2015-01-14 5:30,야,수,1,2,1,0,0,강원,동해시,차량단독,공작물충돌,공작물충돌,운전자법규위반,과속,단일로,기타단일로,승용차,중형,없음,없음,1143077,1949116,129.1192976,37.53026632
2015,2015-01-14 6:21,주,수,1,1,0,0,0,부산,사상구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,중형,보행자,보행자,1134486,1687041,128.9767917,35.16965641
2015,2015-01-14 6:50,주,수,1,2,0,1,0,경기,용인시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,소형,보행자,보행자,973282,1914975,127.1987948,37.23324518
2015,2015-01-14 6:55,주,수,1,1,0,0,0,대전,유성구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,984800,1817492,127.3305884,36.35472402
2015,2015-01-14 14:00,주,수,1,1,0,0,0,경남,김해시,차대차,추돌,주정차중 추돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,화물차,소형,승용차,중형,1115219,1698861,128.7669258,35.27860694
2015,2015-01-14 17:35,주,수,1,1,0,0,0,강원,홍천군,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,중형,없음,없음,1060059,1980006,128.1823754,37.81781676
2015,2015-01-14 18:20,야,수,1,1,0,0,0,전남,광양시,차대사람,횡단중,횡단중,운전자법규위반,보행자 보호의무 위반,단일로,횡단보도상,승용차,중형,보행자,보행자,1017269,1659908,127.6890937,34.93384442
2015,2015-01-14 19:23,야,수,1,1,0,0,0,강원,평창군,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,소형,보행자,보행자,1092517,1958858,128.5484184,37.62452157
2015,2015-01-14 19:30,야,수,1,1,0,0,0,전남,여수시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,1016009,1640096,127.6749185,34.75520781
2015,2015-01-15 4:21,야,목,1,2,1,0,0,경북,경산시,차대차,추돌,주정차중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,대형,화물차,대형,1116311,1765235,128.7884789,35.87679635
2015,2015-01-15 6:35,주,목,1,2,0,1,0,경기,화성시,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,중형,건설기계,건설기계,946553,1919967,126.8971186,37.2770911
2015,2015-01-15 6:15,주,목,1,2,1,0,0,세종,세종,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,없음,없음,988558,1837071,127.3721839,36.53128569
2015,2015-01-15 14:18,주,목,1,1,0,0,0,충남,태안군,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,없음,없음,896374,1862973,126.3390234,36.75919531
2015,2015-01-15 14:10,주,목,1,1,0,0,0,충남,태안군,차량단독,도로이탈,도로이탈 추락,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,화물차,소형,없음,없음,902706,1826327,126.4145887,36.42956067
2015,2015-01-15 18:00,야,목,1,2,0,1,0,경기,의정부시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,959477,1974072,127.0399114,37.76541075
2015,2015-01-15 18:00,야,목,1,1,0,0,0,경기,양평군,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,승용차,소형,이륜차,소형,1009284,1944409,127.6050329,37.49889581
2015,2015-01-15 18:10,야,목,1,1,0,0,0,제주,서귀포시,차대차,추돌,진행중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,자전거,자전거,928082,1476978,126.7276754,33.28179093
2015,2015-01-15 20:03,야,목,1,1,0,0,0,서울,서대문구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,횡단보도부근,승합차,중형,보행자,보행자,949255,1952045,126.9253906,37.56637211
2015,2015-01-15 20:50,야,목,1,2,0,1,0,대구,수성구,차대사람,횡단중,횡단중,운전자법규위반,신호위반,단일로,횡단보도상,원동기장치자전거,원동기장치자전거,보행자,보행자,1100854,1761240,128.6167743,35.84249824
2015,2015-01-15 21:40,야,목,1,1,0,0,0,경기,화성시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,946393,1907573,126.8962051,37.16536746
2015,2015-01-15 21:10,야,목,2,2,0,0,0,광주,북구,차대사람,횡단중,횡단중,운전자법규위반,과속,단일로,기타단일로,승용차,중형,보행자,보행자,943677.6,1686835.6,126.881462,35.17522813
2015,2015-01-15 22:00,야,목,1,1,0,0,0,울산,울주군,차대사람,차도통행중,차도통행중,운전자법규위반,과속,단일로,기타단일로,승용차,중형,보행자,보행자,1161037,1723128,129.2753341,35.49099065
2015,2015-01-16 4:22,야,금,1,2,1,0,0,경기,안산시,차대차,측면충돌,측면충돌,운전자법규위반,신호위반,교차로,교차로내,승용차,중형,이륜차,소형,942621,1923534,126.8524927,37.30900774
2015,2015-01-16 7:15,주,금,1,1,0,0,0,인천,서구,차대차,측면충돌,측면충돌,운전자법규위반,신호위반,교차로,교차로내,원동기장치자전거,원동기장치자전거,특수차,대형,924132,1944773,126.641687,37.49910523
2015,2015-01-16 9:55,주,금,1,1,0,0,0,경남,창원시(통합),차대차,측면충돌,측면충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,이륜차,소형,승합차,대형,1097377,1690256,128.5697526,35.20292399
2015,2015-01-16 13:16,주,금,1,1,0,0,0,경기,수원시,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,이륜차,중형,없음,없음,956515,1922640,127.0093292,37.30170355
2015,2015-01-16 14:38,주,금,1,1,0,0,0,서울,영등포구,차대차,측면충돌,측면충돌,운전자법규위반,안전거리 미확보,단일로,횡단보도상,이륜차,소형,화물차,소형,947827,1946786,126.9095954,37.51889229
2015,2015-01-16 15:44,주,금,1,1,0,0,0,서울,영등포구,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승용차,중형,보행자,보행자,948652,1947639,126.9188712,37.52662682
