사고번호,사고일시,요일,시군구,X,Y,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
2.01E+15,2013년 3월 13일 18시,수요일,서울특별시 중랑구 망우동,127.106328,37.599588,경상사고,0,0,1,0,차대사람 - 차도통행중,보행자보호의무위반,포장 - 건조,맑음,단일로 - 기타,승용,남,26세,상해없음,보행자,남,9세,경상
2.01E+15,2013년 3월 14일 19시,목요일,서울특별시 은평구 증산동,126.905962,37.584169,중상사고,0,1,0,0,차대사람 - 보도통행중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,54세,상해없음,보행자,여,10세,중상
2.01E+15,2013년 3월 15일 18시,금요일,서울특별시 성동구 성수동1가,127.042756,37.543514,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,이륜,남,16세,상해없음,보행자,여,9세,중상
2.01E+15,2013년 3월 18일 08시,월요일,서울특별시 관악구 신림동,126.935806,37.463207,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,35세,상해없음,보행자,남,12세,경상
2.01E+15,2013년 3월 19일 20시,화요일,서울특별시 동대문구 이문동,127.063251,37.599462,경상사고,0,0,1,0,차대사람 - 길가장자리구역통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,33세,상해없음,보행자,여,7세,경상
2.01E+15,2013년 3월 25일 16시,월요일,서울특별시 용산구 산천동,126.951435,37.535494,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,단일로 - 횡단보도상,승용,여,43세,상해없음,보행자,남,6세,경상
2.01E+15,2013년 3월 26일 07시,화요일,서울특별시 중랑구 신내동,127.100804,37.612611,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로부근,승합,남,53세,상해없음,보행자,남,11세,중상
2.01E+15,2013년 4월 5일 12시,금요일,서울특별시 성북구 안암동2가,127.023179,37.586901,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,단일로 - 기타,승용,남,70세,상해없음,보행자,남,7세,경상
2.01E+15,2013년 4월 16일 17시,화요일,서울특별시 동작구 상도동,126.944078,37.498711,사망사고,1,0,0,0,차대사람 - 기타,미분류,포장 - 건조,맑음,단일로 - 기타,승합,남,49세,상해없음,보행자,남,4세,사망
2.01E+15,2013년 4월 17일 14시,수요일,서울특별시 마포구 상암동,126.879851,37.570752,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,53세,상해없음,보행자,여,11세,경상
2.01E+15,2013년 4월 27일 17시,토요일,서울특별시 강서구 화곡동,126.84727,37.540704,경상사고,0,0,1,0,차대사람 - 기타,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,53세,상해없음,보행자,여,6세,경상
2.01E+15,2013년 4월 28일 17시,일요일,서울특별시 양천구 목동,126.87452,37.536047,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,단일로 - 횡단보도상,승용,남,36세,상해없음,보행자,여,7세,경상
2.01E+15,2013년 5월 1일 22시,수요일,서울특별시 노원구 상계동,127.07033,37.672997,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,교차로 - 교차로부근,원동기,남,22세,상해없음,보행자,남,11세,경상
2.01E+15,2013년 5월 2일 15시,목요일,서울특별시 구로구 구로동,126.884681,37.494236,중상사고,0,1,0,0,차대사람 - 횡단중,기타,포장 - 건조,맑음,단일로 - 횡단보도부근,화물,남,63세,상해없음,보행자,여,11세,중상
2.01E+15,2013년 5월 5일 17시,일요일,서울특별시 양천구 신월동,126.834319,37.526611,경상사고,0,0,1,0,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,40세,상해없음,보행자,남,10세,경상
2.01E+15,2013년 5월 6일 14시,월요일,서울특별시 강남구 논현동,127.031713,37.51368,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,45세,상해없음,보행자,남,4세,중상
2.01E+15,2013년 5월 14일 15시,화요일,서울특별시 관악구 신림동,126.935806,37.463207,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,33세,상해없음,보행자,여,7세,중상
2.01E+15,2013년 5월 16일 12시,목요일,서울특별시 송파구 문정동,127.122487,37.485817,중상사고,0,1,0,0,차대사람 - 기타,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,여,43세,상해없음,보행자,여,10세,중상
2.01E+15,2013년 5월 20일 16시,월요일,서울특별시 서초구 양재동,127.037418,37.471972,중상사고,0,1,0,0,차대사람 - 기타,미분류,포장 - 건조,맑음,단일로 - 횡단보도부근,화물,남,29세,상해없음,보행자,남,7세,중상
2.01E+15,2013년 5월 24일 18시,금요일,서울특별시 강서구 화곡동,126.84727,37.540704,중상사고,0,1,0,0,차대사람 - 기타,미분류,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,53세,상해없음,보행자,남,7세,중상
2.01E+15,2013년 6월 4일 08시,화요일,서울특별시 노원구 월계동,127.056738,37.628252,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,단일로 - 횡단보도상,승용,남,38세,상해없음,보행자,남,6세,경상
2.01E+15,2013년 6월 4일 17시,화요일,서울특별시 성북구 장위동,127.049914,37.615222,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,50세,상해없음,보행자,남,10세,중상
2.01E+15,2013년 6월 9일 16시,일요일,서울특별시 종로구 혜화동,127.001756,37.587821,경상사고,0,0,1,1,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,원동기,남,29세,상해없음,보행자,여,11세,경상
2.01E+15,2013년 6월 9일 18시,일요일,서울특별시 관악구 봉천동,126.953483,37.47798,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,단일로 - 기타,승용,남,33세,상해없음,보행자,여,11세,경상
2.01E+15,2013년 6월 12일 14시,수요일,서울특별시 성북구 보문동3가,127.016356,37.58397,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,흐림,단일로 - 횡단보도부근,승용,여,31세,상해없음,보행자,남,9세,경상
2.01E+15,2013년 6월 14일 14시,금요일,서울특별시 노원구 상계동,127.07033,37.672997,경상사고,0,0,1,0,차대사람 - 횡단중,미분류,포장 - 건조,맑음,교차로 - 교차로안,승용,남,22세,상해없음,보행자,남,6세,경상
2.01E+15,2013년 6월 14일 16시,금요일,서울특별시 성동구 성수동2가,127.056528,37.540858,경상사고,0,0,1,0,차대차 - 측면직각충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,40세,상해없음,자전거,남,10세,경상
2.01E+15,2013년 6월 19일 19시,수요일,서울특별시 구로구 구로동,126.884681,37.494236,경상사고,0,0,2,0,차대사람 - 보도통행중,신호위반,포장 - 건조,맑음,단일로 - 횡단보도상,이륜,남,19세,상해없음,보행자,여,38세,경상
2.01E+15,2013년 6월 21일 14시,금요일,서울특별시 강남구 개포동,127.062593,37.480284,부상신고사고,0,0,0,1,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,교차로 - 교차로부근,승용,여,47세,상해없음,보행자,여,9세,부상신고
2.01E+15,2013년 6월 25일 17시,화요일,서울특별시 강서구 염창동,126.871775,37.554555,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,36세,상해없음,보행자,남,10세,중상
2.01E+15,2013년 6월 26일 15시,수요일,서울특별시 구로구 구로동,126.884681,37.494236,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,단일로 - 기타,승용,남,47세,상해없음,보행자,여,6세,경상
2.01E+15,2013년 6월 28일 16시,금요일,서울특별시 도봉구 쌍문동,127.027091,37.653366,중상사고,0,1,0,0,차대사람 - 횡단중,미분류,포장 - 건조,맑음,단일로 - 기타,승용,남,44세,상해없음,보행자,남,11세,중상
2.01E+15,2013년 6월 29일 17시,토요일,서울특별시 광진구 중곡동,127.088785,37.563521,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,53세,상해없음,보행자,남,3세,경상
2.01E+15,2013년 7월 1일 19시,월요일,서울특별시 은평구 녹번동,126.934578,37.605317,부상신고사고,0,0,0,1,차대사람 - 기타,미분류,포장 - 건조,맑음,단일로 - 기타,기타불명,기타불명,기타불명,기타불명,보행자,남,12세,부상신고
2.01E+15,2013년 7월 3일 08시,수요일,서울특별시 영등포구 양평동3가,126.891042,37.52904,중상사고,0,1,0,0,차대사람 - 보도통행중,기타,포장 - 건조,맑음,단일로 - 기타,승용,남,30세,상해없음,보행자,남,5세,중상
2.01E+15,2013년 7월 3일 13시,수요일,서울특별시 은평구 녹번동,126.934578,37.605317,중상사고,0,1,0,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,단일로 - 횡단보도상,승용,남,68세,상해없음,보행자,여,8세,중상
2.01E+15,2013년 7월 9일 14시,화요일,서울특별시 동대문구 장안동,127.070025,37.570213,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,단일로 - 횡단보도상,승용,여,48세,상해없음,보행자,여,8세,중상
2.01E+15,2013년 7월 11일 16시,목요일,서울특별시 중랑구 묵동,127.079735,37.612719,경상사고,0,0,1,0,차대사람 - 기타,미분류,포장 - 건조,맑음,단일로 - 기타,승용,남,52세,상해없음,보행자,남,9세,경상
2.01E+15,2013년 7월 17일 13시,수요일,서울특별시 송파구 잠실동,127.083383,37.511966,중상사고,0,1,0,0,차대사람 - 기타,미분류,포장 - 건조,맑음,단일로 - 기타,승용,남,50세,상해없음,보행자,남,9세,중상
2.01E+15,2013년 7월 24일 12시,수요일,서울특별시 영등포구 당산동3가,126.897108,37.525862,경상사고,0,0,1,0,차대사람 - 기타,미분류,포장 - 건조,맑음,단일로 - 기타,승용,남,56세,상해없음,보행자,남,3세,경상
2.01E+15,2013년 7월 29일 15시,월요일,서울특별시 동작구 흑석동,126.962328,37.505495,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,교차로 - 교차로안,이륜,남,35세,상해없음,보행자,여,7세,경상
2.01E+15,2013년 7월 30일 14시,화요일,서울특별시 노원구 월계동,127.056738,37.628252,중상사고,0,1,0,0,차대사람 - 횡단중,미분류,포장 - 건조,맑음,단일로 - 기타,승용,남,62세,상해없음,보행자,남,5세,중상
2.01E+15,2013년 7월 31일 17시,수요일,서울특별시 강북구 미아동,127.023876,37.62111,중상사고,0,1,1,0,차대사람 - 횡단중,중앙선침범,포장 - 건조,맑음,단일로 - 기타,원동기,남,17세,경상,보행자,남,11세,중상
2.01E+15,2013년 8월 2일 15시,금요일,서울특별시 서대문구 홍제동,126.948945,37.587083,부상신고사고,0,0,0,1,차대사람 - 기타,기타,포장 - 건조,맑음,단일로 - 기타,승용,여,55세,상해없음,보행자,남,10세,부상신고
2.01E+15,2013년 8월 12일 19시,월요일,서울특별시 서대문구 홍제동,126.948945,37.587083,경상사고,0,0,1,0,차대사람 - 보도통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 횡단보도상,승합,남,49세,기타불명,보행자,남,6세,경상
2.01E+15,2013년 8월 16일 12시,금요일,서울특별시 광진구 중곡동,127.088785,37.563521,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,57세,상해없음,보행자,여,4세,경상
2.01E+15,2013년 8월 30일 09시,금요일,서울특별시 구로구 고척동,126.858875,37.503171,경상사고,0,0,1,0,차대사람 - 보도통행중,신호위반,포장 - 건조,맑음,단일로 - 횡단보도상,이륜,남,44세,상해없음,보행자,남,8세,경상
2.01E+15,2013년 8월 30일 18시,금요일,서울특별시 성북구 상월곡동,127.047775,37.606177,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,21세,상해없음,보행자,남,11세,경상
2.01E+15,2013년 9월 2일 15시,월요일,서울특별시 동작구 상도1동,126.950642,37.503274,중상사고,0,1,0,0,차대사람 - 보도통행중,신호위반,포장 - 건조,맑음,단일로 - 횡단보도상,이륜,남,22세,기타불명,보행자,남,6세,중상
2.01E+15,2013년 9월 4일 15시,수요일,서울특별시 마포구 망원동,126.899851,37.555496,경상사고,0,0,1,0,차대차 - 측면직각충돌,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,75세,상해없음,자전거,남,8세,경상
2.01E+15,2013년 9월 21일 22시,토요일,서울특별시 금천구 시흥동,126.909282,37.449531,중상사고,0,1,0,0,차대사람 - 횡단중,과속,포장 - 건조,맑음,교차로 - 교차로안,승용,남,26세,상해없음,보행자,여,6세,중상
2.01E+15,2013년 9월 23일 22시,월요일,서울특별시 서초구 잠원동,127.009094,37.515105,중상사고,0,1,0,0,차대사람 - 기타,미분류,포장 - 건조,맑음,교차로 - 교차로안,승용,남,52세,상해없음,보행자,남,8세,중상
2.01E+15,2013년 10월 2일 13시,수요일,서울특별시 중랑구 망우동,127.106328,37.599588,경상사고,0,0,1,0,차대사람 - 기타,신호위반,포장 - 건조,맑음,단일로 - 기타,이륜,남,36세,상해없음,보행자,여,8세,경상
2.01E+15,2013년 10월 3일 16시,목요일,서울특별시 중랑구 면목동,127.089212,37.582365,경상사고,0,0,1,0,차대차 - 정면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,화물,남,52세,상해없음,자전거,남,7세,경상
2.01E+15,2013년 10월 4일 13시,금요일,서울특별시 구로구 구로동,126.884681,37.494236,중상사고,0,1,0,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,단일로 - 횡단보도상,승용,여,33세,상해없음,보행자,여,6세,중상
2.01E+15,2013년 10월 4일 18시,금요일,서울특별시 서초구 방배동,126.993113,37.479496,부상신고사고,0,0,0,1,차대차 - 기타,보행자보호의무위반,포장 - 건조,맑음,단일로 - 기타,승용,남,58세,상해없음,자전거,남,11세,부상신고
2.01E+15,2013년 10월 5일 12시,토요일,서울특별시 관악구 봉천동,126.953483,37.47798,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,단일로 - 횡단보도상,이륜,남,56세,상해없음,보행자,여,7세,경상
2.01E+15,2013년 10월 11일 08시,금요일,서울특별시 은평구 불광동,126.935569,37.619157,부상신고사고,0,0,0,1,차대사람 - 길가장자리구역통행중,미분류,포장 - 건조,맑음,교차로 - 교차로부근,승용,여,59세,상해없음,보행자,여,12세,부상신고
2.01E+15,2013년 10월 13일 15시,일요일,서울특별시 노원구 상계동,127.07033,37.672997,경상사고,0,0,1,0,차대사람 - 횡단중,미분류,포장 - 건조,맑음,단일로 - 횡단보도부근,화물,남,49세,상해없음,보행자,남,4세,경상
2.01E+15,2013년 10월 16일 14시,수요일,서울특별시 동대문구 장안동,127.070025,37.570213,중상사고,0,1,0,0,차대사람 - 횡단중,미분류,포장 - 건조,맑음,단일로 - 횡단보도부근,화물,남,55세,상해없음,보행자,남,7세,중상
